date,tavg,tmin,tmax,prcp
28-11-2019,27.7,23.7,31.1,45
29-11-2019,27.9,24.4,30,18
30-11-2019,26.3,23.6,30.3,23.9
01-12-2019,25.3,23.4,29.8,70.1
02-12-2019,26.6,23.2,29,58.9
03-12-2019,27.8,25.2,30.2,7.9
04-12-2019,27.4,25.8,30.6,2
05-12-2019,27.3,22.8,30.3,0
06-12-2019,26.8,25,31,
07-12-2019,25.4,23.6,29.4,4.1
08-12-2019,26.7,23.1,30,3
09-12-2019,27.3,23.5,31,0
10-12-2019,26.4,23,31,0
11-12-2019,26.9,22.1,30.8,
12-12-2019,27.4,23,31,
13-12-2019,26.3,23.4,29.6,
14-12-2019,25.3,22.9,28.6,
15-12-2019,26.1,22.5,30.6,
16-12-2019,26.6,23.5,30.6,
17-12-2019,26.8,23.4,30,0
18-12-2019,27.4,23.9,30.4,
19-12-2019,27.1,25,30,0
20-12-2019,26.9,23,30,
21-12-2019,26.5,22.4,30,
22-12-2019,25.8,22.6,30,
23-12-2019,26.1,21.2,30.6,
24-12-2019,25.3,24.1,30.3,0
25-12-2019,26.2,22.8,29,1
26-12-2019,25.2,21.1,30,0
27-12-2019,26.1,21.1,30,
28-12-2019,26.2,21.8,31,0
29-12-2019,26,22,30,
30-12-2019,25.9,21.8,30.4,11.9
31-12-2019,27.1,23.2,30,6.1
01-01-2020,25.7,22.5,30.3,27.9
02-01-2020,27.6,23.4,31,33
03-01-2020,27.9,24,31.2,0
04-01-2020,28,24.5,31.2,
05-01-2020,27.7,25.2,31.6,0
06-01-2020,27.1,23.6,31,0.8
07-01-2020,27.4,25.4,30.1,2
08-01-2020,25.8,22.6,30.2,0
09-01-2020,25.4,20.3,30,
10-01-2020,25.5,19.9,30,
11-01-2020,25.7,20.6,30.2,
12-01-2020,25.7,22.8,30,
13-01-2020,24.7,22,29,
14-01-2020,24.7,18.2,29.7,
15-01-2020,25.7,20,30,
16-01-2020,25.8,20.2,31,
17-01-2020,26.7,20.8,30.1,
18-01-2020,27.1,24.6,30,
19-01-2020,27.2,25,31,
20-01-2020,26.6,21.6,31,
21-01-2020,26,21.6,31.5,
22-01-2020,26.4,22,30.4,
23-01-2020,26.3,23,31,
24-01-2020,25.4,20.4,31.1,
25-01-2020,24.9,19.5,31,
26-01-2020,25.9,19.8,31,
27-01-2020,26.6,21,31.6,
28-01-2020,27.5,21.1,32.4,
29-01-2020,27.1,21.6,32.7,
30-01-2020,27,21.8,32,
31-01-2020,27.2,22,32.4,
01-02-2020,27.4,22.9,31.7,
02-02-2020,26.9,22,31.8,
03-02-2020,26.8,21.6,31,
04-02-2020,26.7,22.5,31,
05-02-2020,27.2,21.2,31.2,
06-02-2020,26.9,20.8,31.6,
07-02-2020,27.4,21.8,32.1,
08-02-2020,27.8,22,32,
09-02-2020,27.5,23.2,32.2,
10-02-2020,27.6,23,31.5,
11-02-2020,27.8,22.6,33,
12-02-2020,27.2,24,31.6,
13-02-2020,26.9,22.8,32,
14-02-2020,26.8,23,33,
15-02-2020,26.5,20.9,34,
16-02-2020,26.3,19.6,34.4,
17-02-2020,26.4,20.6,32,
18-02-2020,26.1,20.4,32,
19-02-2020,26.8,20.6,31.9,
20-02-2020,26.8,23,32,
21-02-2020,27.3,20.5,31.5,
22-02-2020,27.8,25.2,31.6,
23-02-2020,28.1,25,32,
24-02-2020,27.7,22.6,31.4,
25-02-2020,28.3,23.4,32.4,
26-02-2020,28.3,24,33,
27-02-2020,28.2,23.6,33.2,
28-02-2020,28.1,24.8,32.6,
29-02-2020,28.3,23.4,32.6,
01-03-2020,28.2,25.4,32.4,
02-03-2020,27.9,23,32.4,
03-03-2020,28.6,23.4,33.2,
04-03-2020,28.6,22.6,35,
05-03-2020,28.7,23.4,34.7,
06-03-2020,28.8,24.8,33.8,
07-03-2020,28.8,25.5,32.5,
08-03-2020,28.7,26,32.6,
09-03-2020,28.2,22.4,33.4,
10-03-2020,28.3,23.6,33.4,
11-03-2020,28.3,23.4,33.6,
12-03-2020,28.6,23.6,33.3,
13-03-2020,28.1,23.6,33.5,
14-03-2020,27.4,24,33.2,
15-03-2020,28.8,24.5,33.2,
16-03-2020,29.3,25,33.6,
17-03-2020,29.3,24.4,34.3,
18-03-2020,29.2,25,34.5,
19-03-2020,29.7,24.6,34.6,
20-03-2020,29.2,24.5,35.2,
21-03-2020,29.4,25.1,34.5,
22-03-2020,29.3,26.3,34.4,
23-03-2020,28.8,24.8,34.5,
24-03-2020,28.8,24,33.6,
25-03-2020,28.7,24.4,33.5,
26-03-2020,29.1,24.8,33.6,
27-03-2020,29,24.1,34.4,
28-03-2020,28.5,23.6,34.3,
29-03-2020,28.8,24.4,34.4,
30-03-2020,28.7,22.8,34.6,
31-03-2020,29.3,24.4,35,
01-04-2020,30.1,24.1,36,
02-04-2020,30.3,24.9,36.2,
03-04-2020,29.9,25.5,36.6,
04-04-2020,30,24.4,34.9,
05-04-2020,30.7,26.4,34.7,
06-04-2020,30.9,27.5,35.4,
07-04-2020,30.7,26.9,35.4,
08-04-2020,30.8,27.5,35.8,
09-04-2020,27.9,24,35.6,
10-04-2020,29.8,23.2,35.2,
11-04-2020,29.8,25.8,34.6,
12-04-2020,29.6,25.5,34.6,
13-04-2020,29.6,24.7,34.6,
14-04-2020,29.6,24.6,34.7,
15-04-2020,30.2,25.2,34.6,
16-04-2020,30.3,24.8,35.1,
17-04-2020,31.2,26.4,35.2,
18-04-2020,31.2,27.1,36.6,
19-04-2020,30.9,27.2,36.6,
20-04-2020,30.7,27.6,35.6,
21-04-2020,31.2,26.4,35.6,
22-04-2020,31.2,26.8,36,
23-04-2020,31.5,27.2,36.2,
24-04-2020,31.9,28,36.7,
25-04-2020,32.3,28.7,37.5,
26-04-2020,28.1,22.6,38,8.9
27-04-2020,31.2,26.6,36,3
28-04-2020,31.4,27.6,36,0
29-04-2020,30.9,27.7,35.4,
30-04-2020,31.5,26.8,35.4,
01-05-2020,32.3,28,38,
02-05-2020,31.9,28.6,38,
03-05-2020,31.8,27.3,36.8,
04-05-2020,31.8,27.4,37.4,
05-05-2020,32,27.6,37.2,
06-05-2020,31.8,27.4,37.2,
07-05-2020,32.3,27.3,37.8,
08-05-2020,32.4,28.5,38,
09-05-2020,32.3,28.4,38.2,
10-05-2020,31.9,28.4,37.2,
11-05-2020,31.9,27.6,37,
12-05-2020,30.8,28.4,36.4,0
13-05-2020,31.5,26.6,36.2,
14-05-2020,31.9,28,37.4,
15-05-2020,32.3,28,37,
16-05-2020,32.3,28.7,37.4,
17-05-2020,32.2,28.6,37.6,
18-05-2020,32.3,27.4,38,
19-05-2020,34.8,25.7,41,5.1
20-05-2020,35.1,31,42,0
21-05-2020,34.1,29.9,42,
22-05-2020,33.9,29,42.5,
23-05-2020,32.6,29.4,41.2,
24-05-2020,32.4,29.6,38.8,
25-05-2020,32.8,29.4,39,
26-05-2020,33.1,29.4,37,
27-05-2020,32.7,29.2,37.5,
28-05-2020,33.3,29.8,39,
29-05-2020,33.5,28.6,41,
30-05-2020,32.8,29.6,40,
31-05-2020,32.3,29,38.7,
01-06-2020,32.4,29,37.6,
02-06-2020,32.7,29,38,
03-06-2020,32.6,29,38,
04-06-2020,33.2,28.6,39,
05-06-2020,32.7,30,40.2,
06-06-2020,32.4,27.6,40,
07-06-2020,32.9,27.1,39.4,
08-06-2020,33.5,29,39,
09-06-2020,32.9,28.8,39.7,
10-06-2020,31.8,30,37.6,0
11-06-2020,29.2,25.4,34.4,2
12-06-2020,32.1,25.3,36,0.5
13-06-2020,33.3,27.5,38,0
14-06-2020,33.8,28.6,39,
15-06-2020,34.1,29.6,40.1,
16-06-2020,33,29.2,40.4,
17-06-2020,33.6,28.8,40.6,0
18-06-2020,33.6,29.4,40.2,
19-06-2020,33.6,29.7,40.2,
20-06-2020,32.9,29.4,40.7,
21-06-2020,31.6,26.8,38.6,0
22-06-2020,31.1,26.1,38.4,2
23-06-2020,30.6,26.4,38.8,0.5
24-06-2020,31.1,26.1,38.4,0.3
25-06-2020,30.3,27.3,37.1,0
26-06-2020,31.2,26.6,35.4,0
27-06-2020,31.2,28,35,
28-06-2020,30.1,26,36,
29-06-2020,31.2,25.9,35.6,
30-06-2020,30.7,26.1,36.2,2
01-07-2020,30.8,26.8,37.4,0
02-07-2020,30,26.6,34.2,7.1
03-07-2020,29.7,25.2,36.2,2
04-07-2020,29.3,24,36.7,8.9
05-07-2020,30.4,26.4,33.6,0
06-07-2020,30.9,27.8,34,0
07-07-2020,31.6,27,37.4,
08-07-2020,30.4,26.3,38.2,0
09-07-2020,30.3,26.6,37.4,
10-07-2020,28.8,23,36.2,115.1
11-07-2020,29.4,23.2,35,19.1
12-07-2020,29.8,25.6,36.4,0
13-07-2020,29.2,22.6,37.1,74.9
14-07-2020,29.5,26,34,0
15-07-2020,29.1,26,33,
16-07-2020,28.7,25.2,32.5,2
17-07-2020,30.1,25.2,33,0.3
18-07-2020,29.9,26.6,33.3,0
19-07-2020,28.3,26.6,33,24.9
20-07-2020,30.1,24.9,33.4,17
21-07-2020,30.5,27.2,34,0
22-07-2020,30.4,26.8,34,
23-07-2020,30.4,26.9,34.6,
24-07-2020,30.1,26.8,34.9,
25-07-2020,29.3,26.4,35,
26-07-2020,29.7,25,35.3,
27-07-2020,31.4,26.2,35.2,0.5
28-07-2020,29.1,23.4,36,0
29-07-2020,26.6,23.3,36,24.9
30-07-2020,30.3,25.8,34.6,6.1
31-07-2020,30.4,27.4,35.4,0
01-08-2020,29.3,25.2,35.8,
02-08-2020,28.9,24.8,34.2,
03-08-2020,28.9,24,34.7,16
04-08-2020,29.8,26.8,33,0.3
05-08-2020,30.2,25.4,34,0
06-08-2020,30.7,26.6,34.2,
07-08-2020,31.3,26.6,35,
08-08-2020,30.1,23.8,35.6,
09-08-2020,28.4,23.8,34.9,62
10-08-2020,29.8,25.5,33.5,0
11-08-2020,29.9,26.4,34,
12-08-2020,29.9,26.4,32,17
13-08-2020,29.8,27,33,0
14-08-2020,29.6,24.9,33.2,2
15-08-2020,29.6,25.6,32.1,0
16-08-2020,29.9,25.6,33,
17-08-2020,30.5,26,34,0
18-08-2020,30.3,27.2,34.8,0
19-08-2020,30.2,27.2,34,
20-08-2020,30.3,27.9,34.3,
21-08-2020,30.9,26.5,35,
22-08-2020,30,27,35.2,
23-08-2020,29.6,27.4,34.6,0
24-08-2020,28.9,25.8,33,
25-08-2020,29.2,27,34,
26-08-2020,29.5,25.6,34.6,
27-08-2020,29.3,25,36,
28-08-2020,30.1,25.2,35.7,0
29-08-2020,30.4,27.4,35,
30-08-2020,30.4,27.2,36.3,
31-08-2020,30.4,26,35.5,1
01-09-2020,29.1,25,34.8,4.1
02-09-2020,29.3,25.5,33.9,0
03-09-2020,29.7,26.2,33.4,1
04-09-2020,29.4,26.2,34.6,1
05-09-2020,29.3,27,33.3,0
06-09-2020,29.4,26,33.8,
07-09-2020,28.6,27,34,
08-09-2020,29.9,25,34.5,0
09-09-2020,27.9,25.6,34.6,
10-09-2020,28.6,25.5,34,0
11-09-2020,30.2,26.7,33,
12-09-2020,27.9,25.6,33.6,0.3
13-09-2020,26.1,24.6,32.5,0.5
14-09-2020,27.5,23.2,31.8,24.9
15-09-2020,28.3,25,31.8,2
16-09-2020,28.9,26,32,0.5
17-09-2020,29.1,24.5,33,20.1
18-09-2020,28,26,32.6,0
19-09-2020,27.2,23.1,33.2,75.9
20-09-2020,27.2,25,30.6,0
21-09-2020,29,24.7,32,0
22-09-2020,30.2,24.7,34,
23-09-2020,30.2,25.2,35,
24-09-2020,30.4,25.8,35.2,
25-09-2020,29.1,26.4,35.8,
26-09-2020,28.9,25.4,34.2,
27-09-2020,29.2,26.7,33,
28-09-2020,28.3,24.8,34.4,
29-09-2020,27.4,23.8,35.1,
30-09-2020,27.9,23.2,34.8,
01-10-2020,28.9,25.3,32.4,
02-10-2020,30.5,25.6,35,
03-10-2020,30.6,26.3,35.6,
04-10-2020,30.3,27.2,34.4,
05-10-2020,31,26.8,35.6,
06-10-2020,31.2,26,36.6,
07-10-2020,29.9,26.8,37.2,
08-10-2020,30.3,27.3,36.8,
09-10-2020,28.4,25,34.8,
10-10-2020,27.2,24.8,34.5,
11-10-2020,28.4,24.6,32.2,0
12-10-2020,28.2,24.5,33,
13-10-2020,30.1,25,33.5,
14-10-2020,30.3,25.2,34,
15-10-2020,30.2,24.8,35.2,
16-10-2020,30.4,27,35.5,
17-10-2020,28.4,25.6,35.3,5.1
18-10-2020,26.2,25.6,32.3,1
19-10-2020,28.9,25.3,33,8.9
20-10-2020,26.9,25.6,33.6,0.3
21-10-2020,27.9,25.3,30.6,6.1
22-10-2020,27.4,24.8,34.6,3
23-10-2020,28.3,23.6,34,51.1
24-10-2020,28.3,24.9,34.2,0.3
25-10-2020,29.1,25.2,34.3,0.3
26-10-2020,29.1,25.2,34,0
27-10-2020,28.4,25.3,33.6,
28-10-2020,26.8,25.5,31.5,
29-10-2020,25,23.2,29.2,57.9
30-10-2020,27.9,23.4,32,3
31-10-2020,28.2,23.6,33.1,0
01-11-2020,28.4,23.8,33.1,
02-11-2020,28.9,25,32,
03-11-2020,29,24.9,33,
04-11-2020,27.8,25,32.8,0
05-11-2020,28.5,26,32,33
06-11-2020,28.1,25,32.6,10.9
07-11-2020,26.5,24.5,32.1,23.1
08-11-2020,28,23.5,31,33
09-11-2020,27.2,23,31,0
10-11-2020,26.5,21.2,31.2,
11-11-2020,25.7,23.8,30.7,
12-11-2020,25.3,24,29.7,
13-11-2020,28.2,24.2,30.2,
14-11-2020,28.7,25,32,1
15-11-2020,26.9,23.4,32.1,13
16-11-2020,25.6,24,30,22.1
17-11-2020,26.8,22.8,30.6,29
18-11-2020,27.4,25,31.1,4.1
19-11-2020,28.5,24.8,34,0.5
20-11-2020,28.3,24,33,0
21-11-2020,27.8,22,33,
22-11-2020,27.7,21.1,32,
23-11-2020,28.3,23.4,33,
24-11-2020,26.3,22.7,31.4,71.1
25-11-2020,26,21,27,147.1
26-11-2020,25,21.6,28,114
27-11-2020,26.1,19.3,30,6.1
28-11-2020,27.7,20.8,32,0
29-11-2020,27.2,22.4,30,
30-11-2020,27.6,22.5,31,3
01-12-2020,27.3,21.6,30.6,0
02-12-2020,26.8,23.4,29.6,
03-12-2020,26.3,22,28,46
04-12-2020,26.1,23,27,57.9
05-12-2020,26.4,22,28,40.9
06-12-2020,27.9,22.6,31,21.1
07-12-2020,27.4,22.3,30,7.9
08-12-2020,27.8,21.9,32,27.9
09-12-2020,27.3,23,31,8.9
10-12-2020,26.4,21,31,0
11-12-2020,26,20.5,31,
12-12-2020,26.5,20.6,31,
13-12-2020,26.8,21.2,31,
14-12-2020,26.5,21,31,
15-12-2020,28.1,21.5,32,
16-12-2020,27.7,23.2,30.8,3
17-12-2020,27.6,24.1,30,7.9
18-12-2020,27.3,23,32,0
19-12-2020,27.2,23.4,31,0
20-12-2020,27.1,22,30,
21-12-2020,26.1,21.1,30,
22-12-2020,25.1,20.6,29.6,
23-12-2020,25.3,20.4,29,
24-12-2020,25.3,19.4,30,
25-12-2020,25.8,20.1,30,
26-12-2020,25.9,20.5,30,
27-12-2020,25.9,21.5,30,
28-12-2020,26.5,21,30,
29-12-2020,27.1,23.4,30,
30-12-2020,27.2,24,29.4,
31-12-2020,27.1,25,30,
01-01-2021,,,,
02-01-2021,24.1,23.1,25.4,23.3
03-01-2021,25.3,23.3,27.8,3.1
04-01-2021,25.2,22.7,28.6,2.8
05-01-2021,24.5,23.6,26.8,22.6
06-01-2021,25,23.7,28.6,23.7
07-01-2021,25.6,23.4,29,3.4
08-01-2021,25.3,23.5,27.9,5.1
09-01-2021,25.5,23.3,28.8,2
10-01-2021,25.9,23.4,29.3,0.8
11-01-2021,25.8,23.7,29.8,4.4
12-01-2021,25.9,23.7,29.4,1
13-01-2021,25.8,23.5,29.4,0.6
14-01-2021,25.5,23.4,29,2.2
15-01-2021,25.1,21.8,30.2,0
16-01-2021,24.3,21.4,29.3,0
17-01-2021,24.5,20,29.2,0
18-01-2021,24.9,21,29.8,0
19-01-2021,25.3,21.1,30.2,0
20-01-2021,25.5,21.7,28.4,0
21-01-2021,25.5,22.5,31.2,0.4
22-01-2021,25.6,22,31,0.6
23-01-2021,25.2,22.4,30,0.3
24-01-2021,24.8,21.3,30,0.2
25-01-2021,24.7,20.7,30.6,0.6
26-01-2021,24.1,19.5,30,0
27-01-2021,24.7,20.3,29.8,0
28-01-2021,25.4,21.6,29.8,0.2
29-01-2021,25.8,23.1,30,0
30-01-2021,25.4,22,29.8,0
31-01-2021,25.6,22.3,30,0
01-02-2021,25.8,22.6,30,0
02-02-2021,25.4,21.3,30.2,0.6
03-02-2021,25.1,21.6,28.8,0
04-02-2021,24.9,21.9,30,0
05-02-2021,24.2,19.8,29.8,0
06-02-2021,24.1,19.4,29.4,0
07-02-2021,24.1,18.6,30,0
08-02-2021,24.9,20.2,30.2,0
09-02-2021,25.1,21.6,29.4,0
10-02-2021,23.7,18.2,29.6,0
11-02-2021,23.5,20.4,28.3,0
12-02-2021,23.7,18.4,28.5,0
13-02-2021,24.3,19.2,29.2,0
14-02-2021,24.5,19.5,29.8,0
15-02-2021,24.6,19.1,29.8,0
16-02-2021,24.7,19.7,30.2,0
17-02-2021,24.9,20.6,29.6,0
18-02-2021,25.7,22.4,30.2,0
19-02-2021,25.1,22.8,30.4,2.4
20-02-2021,24.3,22.1,28,7.6
21-02-2021,23.7,21,26.2,13.8
22-02-2021,26,22.7,31,0.3
23-02-2021,25.5,21.9,30.8,0
24-02-2021,25,20.7,31.4,0
25-02-2021,25,20.4,31.2,0
26-02-2021,25.3,20.3,32.2,0
27-02-2021,25.5,20.9,31.7,0
28-02-2021,25.1,20.4,30.9,0
01-03-2021,25.7,20.7,32.6,0
02-03-2021,26,21.9,33,0
03-03-2021,25.5,21,32.2,0
04-03-2021,25.1,20.7,31,0
05-03-2021,25.4,19.9,32,0
06-03-2021,25.8,21.5,31.2,0
07-03-2021,26.7,22.2,32.8,0
08-03-2021,26.7,22.9,32.6,0
09-03-2021,27.1,22.8,32.2,0
10-03-2021,27.7,24,32.4,0.2
11-03-2021,27.3,23.3,33,0
12-03-2021,26.1,21.7,31.4,0
13-03-2021,26.3,21.1,32.2,0
14-03-2021,26.9,21.3,33.4,0
15-03-2021,27.1,22,33.1,0
16-03-2021,27.1,22.9,32.3,0
17-03-2021,26.5,22,31.4,0
18-03-2021,26.9,22.9,32.4,0
19-03-2021,26.9,23.1,31.4,0
20-03-2021,26.5,21.2,32.1,0
21-03-2021,27,22.2,32.6,0
22-03-2021,27.1,22,32.4,0
23-03-2021,27.1,22.2,32,0
24-03-2021,27.6,22.7,33.6,0
25-03-2021,27.8,23.3,33,0
26-03-2021,28.1,23.6,33.2,0
27-03-2021,28.4,23.9,33.9,0
28-03-2021,28.4,23.7,33.6,0
29-03-2021,28.9,24.3,35,0
30-03-2021,29.9,24.6,36.9,0
31-03-2021,30.1,24.6,37.4,0
01-04-2021,31,26.1,38.2,0
02-04-2021,31.9,27.5,39,0
03-04-2021,30.8,26.7,37.3,0
04-04-2021,30.1,26.2,35.2,0
05-04-2021,29.5,26.4,33.9,0
06-04-2021,29,25.6,33.5,0
07-04-2021,28.5,24.4,33.2,0
08-04-2021,28.5,24.1,33.4,0
09-04-2021,28.2,23.6,33.3,0
10-04-2021,28.9,24.8,33.2,0.6
11-04-2021,29,25.5,33.8,0.3
12-04-2021,29.4,26,33.8,0.6
13-04-2021,29.2,25.5,33.1,0.1
14-04-2021,29,26.1,34.4,1.2
15-04-2021,27.9,23.8,32.3,7.9
16-04-2021,28.9,24.9,33.5,0.2
17-04-2021,29.8,26,34.6,0.1
18-04-2021,29.9,26.2,34.6,0
19-04-2021,30.4,26.1,35.6,0
20-04-2021,30.2,26.8,35.2,0
21-04-2021,30.2,26.7,34.7,0
22-04-2021,30,26.8,34.4,0
23-04-2021,30.2,26.4,35,0
24-04-2021,30,27.1,34,0.4
25-04-2021,30.1,26.9,34.2,0
26-04-2021,29.7,25.9,34,0.2
27-04-2021,30,26.5,34.4,0
28-04-2021,30.3,26.3,35.4,0
29-04-2021,30.5,27.2,35.4,0
30-04-2021,30.2,27,34.1,0.3
01-05-2021,30,26.7,33.8,0
02-05-2021,30,26.5,34,0.3
03-05-2021,29.8,26.6,33.6,1
04-05-2021,30.1,26.6,34.2,0.9
05-05-2021,30.2,26.5,34.4,0.6
06-05-2021,30.2,27.1,34.3,0.5
07-05-2021,29.9,27.6,34.6,1.1
08-05-2021,29.9,26.7,34.4,0.4
09-05-2021,30.3,26.9,34.2,0.8
10-05-2021,30.6,27.1,34.4,0.1
11-05-2021,31.2,27.4,35.7,0
12-05-2021,31.3,28.4,36.1,0
13-05-2021,31.1,27.8,35.6,0
14-05-2021,31.2,28,35.2,0.1
15-05-2021,30.9,27.2,35,1.4
16-05-2021,30.3,27.4,34.5,1.3
17-05-2021,31.2,27.7,35.3,0.1
18-05-2021,31.2,28.7,35.2,0.1
19-05-2021,31.2,28.5,35.2,0.4
20-05-2021,30.1,25.4,36.2,1.3
21-05-2021,29.3,25.2,35,8.2
22-05-2021,29.4,26.2,32.7,4.4
23-05-2021,31.2,26.9,37.8,0
24-05-2021,32.6,28.4,38.4,0.1
25-05-2021,32.2,28.3,37.7,0.3
26-05-2021,33.2,27.7,40,0
27-05-2021,32.8,29.2,39.5,0
28-05-2021,32,28.4,37.7,0
29-05-2021,31.9,27.8,38,0
30-05-2021,32.1,28.3,37.4,0.7
31-05-2021,31.6,27.1,37.9,1.1
01-06-2021,31.8,27.8,37.4,0.2
02-06-2021,30.8,27.5,34.8,1.1
03-06-2021,30.7,27.4,35.4,1.7
04-06-2021,29.8,26.1,34.2,7.1
05-06-2021,29.3,25.6,34.6,1.4
06-06-2021,29.7,25.7,34.8,0.9
07-06-2021,31.3,27.8,36.7,0.9
08-06-2021,31.1,27.2,36.8,0.9
09-06-2021,31.4,26.8,38,3.3
10-06-2021,31.2,26.8,36.4,0.2
11-06-2021,31.2,28.3,37.2,0.8
12-06-2021,31.3,27.7,36.6,2.3
13-06-2021,32.3,28.8,36.4,0.1
14-06-2021,31.9,29.5,36.5,0
15-06-2021,32.1,27.8,37,0
16-06-2021,33.1,28.6,38.9,0
17-06-2021,32.5,29.2,38.2,0.2
18-06-2021,31.8,28.9,38.2,0
19-06-2021,31.6,26,38.1,0
20-06-2021,31.8,28.4,37.6,0.5
21-06-2021,31.8,28.7,39.4,0.3
22-06-2021,30.4,26.3,36.3,3.9
23-06-2021,30.6,26.3,37,9.4
24-06-2021,29.8,25.5,36.2,0.5
25-06-2021,30.5,27.2,36.2,0.1
26-06-2021,30.1,26.1,35.6,2.8
27-06-2021,28.6,25.6,34,11.7
28-06-2021,28.5,24.8,33.5,0
29-06-2021,29.7,27.7,32.8,0.6
30-06-2021,30,26.5,34.8,1.5
01-07-2021,29.5,26,34,5.1
02-07-2021,28.8,25,34.8,6.4
03-07-2021,28.9,25.5,34.8,1.3
04-07-2021,29.3,25.8,34.2,8.7
05-07-2021,29.5,25.8,34.8,1.7
06-07-2021,29.5,25,34.8,13.7
07-07-2021,29.7,26.4,35,10.2
08-07-2021,30,25.9,35,8.5
09-07-2021,28.7,24.2,34,22.8
10-07-2021,29.2,25.8,32.6,6.7
11-07-2021,29,26.3,33.4,1.7
12-07-2021,29,24.9,33.2,1.9
13-07-2021,28.7,26,33.8,5.2
14-07-2021,28.5,25.4,33.6,6.2
15-07-2021,28.1,24.9,32.6,2.3
16-07-2021,28.8,25.2,33.1,3.4
17-07-2021,27.5,24.2,33,5.3
18-07-2021,28.1,25.2,32,56.6
19-07-2021,29.2,25.9,34.6,14.8
20-07-2021,29.8,25.6,34.4,0
21-07-2021,28.6,25.7,32.6,3.2
22-07-2021,28.1,26,31.6,1.2
23-07-2021,29,25.9,34,0.8
24-07-2021,30.2,26.2,35.8,0.2
25-07-2021,30.6,27.2,36,0.9
26-07-2021,30.1,26.4,35.4,0.8
27-07-2021,30.6,26,35.6,0.1
28-07-2021,30.8,27.4,35.7,0
29-07-2021,31.2,27.6,36,0
30-07-2021,31.3,27.6,35.9,0.1
31-07-2021,30.8,26.4,36.6,0.7
01-08-2021,30.1,25.8,35.7,0.7
02-08-2021,30.4,27.6,35.3,0.9
03-08-2021,30.6,27,35.4,0.6
04-08-2021,31.4,27.3,37.7,0.1
05-08-2021,31,26.8,36.7,1.2
06-08-2021,30.1,26.4,36.3,4.1
07-08-2021,30,25.5,36.8,0.8
08-08-2021,30.1,26.2,34.7,4.7
09-08-2021,30.3,26.6,35.8,5.5
10-08-2021,29.7,25.2,34.6,3.2
11-08-2021,29.5,25.7,35.4,12.1
12-08-2021,29,25.7,33.2,12.5
13-08-2021,28.7,25.8,35,5.4
14-08-2021,29.3,25.9,34.2,1.5
15-08-2021,28.9,25.8,33.6,0.9
16-08-2021,28.9,25.8,34,2.3
17-08-2021,28.8,24.5,34.1,0.4
18-08-2021,29.3,26.2,34.4,7.4
19-08-2021,29.3,25.9,34.8,2.6
20-08-2021,28.3,24.9,32.6,3.1
21-08-2021,27.4,23.8,30.8,19.6
22-08-2021,28.1,25,32.2,2.7
23-08-2021,28,24.8,32.6,1.9
24-08-2021,28.9,24.3,34.4,3.9
25-08-2021,29,25.2,34.8,16.5
26-08-2021,28.6,25.3,34.6,20.4
27-08-2021,27.8,25,35,26.3
28-08-2021,27.6,25,33.6,7.5
29-08-2021,27,24.9,32,9.1
30-08-2021,28.4,25.4,32.5,0.9
31-08-2021,28.4,25.6,33.6,0.4
01-09-2021,28.3,26.1,32.4,2.2
02-09-2021,27.3,24.8,30.1,29.7
03-09-2021,26.9,24.5,31.4,16
04-09-2021,26.7,24.8,31.2,12.5
05-09-2021,27.5,25.4,34,2.9
06-09-2021,27.8,24.6,32,1.4
07-09-2021,28.8,25.2,34,0
08-09-2021,29.2,25.4,34,1.2
09-09-2021,29.8,26.4,35.2,0
10-09-2021,29.6,26,34.6,0.7
11-09-2021,29.4,26.2,35.4,0
12-09-2021,29.6,26.5,34,0.3
13-09-2021,30.1,26.8,34.8,0.1
14-09-2021,30.3,27.1,36,0
15-09-2021,30.1,26.7,35.2,0.1
16-09-2021,29.5,26.9,34,2.7
17-09-2021,29.4,26.8,34.2,4
18-09-2021,29.1,26.3,33.4,2
19-09-2021,29.3,26.4,34.6,2.2
20-09-2021,28.8,25.4,33.6,7.5
21-09-2021,29,26.2,34.6,14.7
22-09-2021,28.5,24.4,33.1,10.9
23-09-2021,28.3,25.2,32.6,12.7
24-09-2021,28.3,25.1,33,8.7
25-09-2021,28.9,25.6,34.2,14.6
26-09-2021,28.2,25.1,32,5.8
27-09-2021,29.2,26.3,33.6,1.7
28-09-2021,29.4,26,35.2,2.4
29-09-2021,28.7,26,33.8,0.5
30-09-2021,28,25.4,32.6,9.5
01-10-2021,28,24.6,33,9.2
02-10-2021,27.9,25.3,33,12.7
03-10-2021,27.9,25,33,9
04-10-2021,27.9,25.3,32.6,3.1
05-10-2021,26.2,25.3,28.6,25.3
06-10-2021,27.6,25.3,32,2.9
07-10-2021,27.8,24.7,32.4,6.2
08-10-2021,27.9,24.1,32.6,9.6
09-10-2021,27.4,25.1,35.2,20.3
10-10-2021,28.1,26.1,33.4,4.5
11-10-2021,27.7,24.9,33.6,10.5
12-10-2021,27.9,24.6,33,7
13-10-2021,27.9,24.2,35,1.4
14-10-2021,28.4,25,33.8,0.8
15-10-2021,28.3,24.9,34.4,4.3
16-10-2021,27.8,25,32.2,17.2
17-10-2021,28.4,24.7,32.6,0.7
18-10-2021,29,26.4,34,1.6
19-10-2021,29.4,25.9,34.8,0.3
20-10-2021,28.8,26,33.6,5.4
21-10-2021,28,24.7,33.2,9.4
